[01:31:19.244] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.247] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.247] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.248] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.248] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.249] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.249] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.249] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.250] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.250] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.259] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_DevRoot.Op/AbstThreadMediaMng (target path: app0:_DevRoot.Op/AbstThreadMediaMng)
[01:31:19.261] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.271] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.307] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.317] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.320] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
